Период;Подразделение;Группа;СтатьяPL;Тип;Авто;СуммаPL;СуммаАДР;Разница;Δ_%;Статус
2026-02;Логистика;Административные затраты;Телекомуникационные услуги;Расход;;349.98;0.00;349.98;100.00;DATA_GAP
2026-02;Логистика;Административные затраты;Транспортные затраты управленческого персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Логистика;Административные затраты;Аренда офиса с коммунальными платежами;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Логистика;Административные затраты;Затраты на коммандировки управленческого персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Логистика;Административные затраты;Юридические услуги;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Логистика;Административные затраты;Услуги;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Логистика;Административные затраты;Услуги банков;Расход;;750.00;0.00;750.00;100.00;DATA_GAP
2026-02;Логистика;Административные затраты;Затраты на обучение персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Логистика;Административные затраты;Затраты по корпоративной культуре;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Логистика;Налоги и сборы;НДС/ Прочие налоги;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Логистика;Финансовая деятельность;Финансовый доход;Доход;;3587.02;0.00;3587.02;100.00;DATA_GAP
2026-02;Логистика;Финансовая деятельность;Финансовые расходы;Расход;;4753.29;0.00;4753.29;100.00;DATA_GAP
2026-02;Логистика;Финансовая деятельность;Затраты на налог на прибыль;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Логистика;Финансовая деятельность;Дивиденды;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Логистика;Административные затраты;Штраф;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Операционный доход;Выручка от продаж (товаров, работ, услуг);Доход;;11552948.06;844077.18;10708870.88;1268.71;DATA_GAP
2026-02;Производство;Операционный доход;Доход от прочей операционной деятельности;Доход;;96387.50;86392.66;9994.84;11.57;DATA_GAP
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);ЗП производственного персонала;Расход;;1335175.76;108920.07;1226255.69;1125.83;DATA_GAP
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Удержание с зарплаты производственного персонала;Расход;;93037.79;10334.17;82703.62;800.29;DATA_GAP
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Начисления на зарплату производственного персонала;Расход;;85222.46;9714.22;75508.24;777.30;DATA_GAP
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Зарплата ИТР;Расход;;274647.00;115459.50;159187.50;137.87;DATA_GAP
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Удержание с зарплаты ИТР;Расход;;31993.00;15996.50;15996.50;100.00;DATA_GAP
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Начисления на зарплату ИТР;Расход;;30602.00;15301.00;15301.00;100.00;DATA_GAP
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);ЗП подсобников;Расход;;96387.50;0.00;96387.50;100.00;DATA_GAP
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Оплата за выполненные работы;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Премия производственного персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Услуги сторонних организаций;Расход;;0.00;93954.24;-93954.24;-100.00;DATA_GAP
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Аренда строительного оборудования;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Аренда опалубки;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Арена техники;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Аренда сторонней техники;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Аренда вагончика;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Логистические затраты;Расход;;387505.66;0.00;387505.66;100.00;DATA_GAP
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);МШП;Расход;;217306.10;4299.92;213006.18;4953.72;DATA_GAP
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Строительные материалы;Расход;;5513167.42;88435.57;5424731.85;6134.11;DATA_GAP
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Ремонты;Расход;;137896.00;26940.00;110956.00;411.86;DATA_GAP
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Прочие производственные затраты;Расход;;186726.79;600.00;186126.79;31021.13;DATA_GAP
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Командировочные производственного персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Аренда квартиры с коммунальными платежами;Расход;;0.00;56800.00;-56800.00;-100.00;DATA_GAP
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Транспортные затраты производственного персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Разрешительная документация;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Себестоимость проданой продукции (переменные производственные затраты);Представительские затраты;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Дополнительные  расходы;Расход от ивест. Деятельности (ОС);Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Общепроизводственные затраты;Благоустройство офиса;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Общепроизводственные затраты;Хозтовары и материалы;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Общепроизводственные затраты;ИТ расходы;Расход;;6892.82;9846.00;-2953.18;-29.99;DATA_GAP
2026-02;Производство;Общепроизводственные затраты;Питьевая вода;Расход;;9440.00;2720.00;6720.00;247.06;DATA_GAP
2026-02;Производство;Общепроизводственные затраты;Охрана офиса и пожарная сигнализация;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Общепроизводственные затраты;Курьерские и почтовые;Расход;;0.00;4709.96;-4709.96;-100.00;DATA_GAP
2026-02;Производство;Общепроизводственные затраты;Канцтовары;Расход;;2000.00;0.00;2000.00;100.00;DATA_GAP
2026-02;Производство;Маркетинговые затраты;Реклама;Расход;;4140.00;1725.00;2415.00;140.00;DATA_GAP
2026-02;Производство;Маркетинговые затраты;Прочие маркетинговые затраты;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Административные затраты;ЗП управленческого персонала;Расход;;518293.82;260045.67;258248.15;99.31;DATA_GAP
2026-02;Производство;Административные затраты;Начисления на управленчискую зарплату;Расход;;58842.18;36159.78;22682.40;62.73;DATA_GAP
2026-02;Производство;Административные затраты;Удержание с зарплаты управленческого персонала;Расход;;78084.38;39348.49;38735.89;98.44;DATA_GAP
2026-02;Производство;Административные затраты;ЗП РМ;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Административные затраты;Удержание с зарплаты РМ;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Административные затраты;Начисления на зарплату PM;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Административные затраты;Премия управленческого персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Административные затраты;Телекомуникационные услуги;Расход;;2786.40;1161.08;1625.32;139.98;DATA_GAP
2026-02;Производство;Административные затраты;Транспортные затраты управленческого персонала;Расход;;20000.00;0.00;20000.00;100.00;DATA_GAP
2026-02;Производство;Административные затраты;Аренда офиса с коммунальными платежами;Расход;;446848.48;129470.00;317378.48;245.14;DATA_GAP
2026-02;Производство;Административные затраты;Затраты на коммандировки управленческого персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Административные затраты;Юридические услуги;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Административные затраты;Услуги;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Административные затраты;Услуги банков;Расход;;3415.66;243094.00;-239678.34;-98.59;DATA_GAP
2026-02;Производство;Административные затраты;Затраты на обучение персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Административные затраты;Затраты по корпоративной культуре;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Налоги и сборы;НДС/ Прочие налоги;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Финансовая деятельность;Финансовый доход;Доход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Финансовая деятельность;Финансовые расходы;Расход;;350750.81;0.00;350750.81;100.00;DATA_GAP
2026-02;Производство;Финансовая деятельность;Затраты на налог на прибыль;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Финансовая деятельность;Дивиденды;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Производство;Административные затраты;Штраф;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Строительство;Операционный доход;Выручка от продаж (товаров, работ, услуг);Доход;;22425040.19;378166.69;22046873.50;5829.94;DATA_GAP
2026-02;Строительство;Операционный доход;Доход от прочей операционной деятельности;Доход;;24995422.64;1116994.86;23878427.78;2137.74;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);ЗП производственного персонала;Расход;;725862.08;0.00;725862.08;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Удержание с зарплаты производственного персонала;Расход;;100227.86;0.00;100227.86;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Начисления на зарплату производственного персонала;Расход;;89527.66;0.00;89527.66;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Зарплата ИТР;Расход;;751171.45;0.00;751171.45;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Удержание с зарплаты ИТР;Расход;;95063.01;0.00;95063.01;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Начисления на зарплату ИТР;Расход;;88749.15;0.00;88749.15;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);ЗП подсобников;Расход;;259500.00;0.00;259500.00;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Оплата за выполненные работы;Расход;;2364383.64;0.00;2364383.64;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Премия производственного персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Услуги сторонних организаций;Расход;;2956300.10;0.00;2956300.10;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Аренда строительного оборудования;Расход;;243439.91;0.00;243439.91;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Аренда опалубки;Расход;;177115.71;0.00;177115.71;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Арена техники;Расход;;1193248.38;0.00;1193248.38;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Аренда сторонней техники;Расход;;1987565.63;0.00;1987565.63;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Аренда вагончика;Расход;;72800.00;0.00;72800.00;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Логистические затраты;Расход;;231075.58;0.00;231075.58;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);МШП;Расход;;365383.46;0.00;365383.46;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Строительные материалы;Расход;;27567639.07;0.00;27567639.07;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Ремонты;Расход;;188959.12;0.00;188959.12;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Прочие производственные затраты;Расход;;19800.00;0.00;19800.00;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Командировочные производственного персонала;Расход;;45800.00;0.00;45800.00;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Аренда квартиры с коммунальными платежами;Расход;;406507.00;0.00;406507.00;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Транспортные затраты производственного персонала;Расход;;5994.30;0.00;5994.30;100.00;DATA_GAP
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Разрешительная документация;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Строительство;Себестоимость проданой продукции (переменные производственные затраты);Представительские затраты;Расход;;182200.00;0.00;182200.00;100.00;DATA_GAP
2026-02;Строительство;Дополнительные  расходы;Расход от ивест. Деятельности (ОС);Расход;;168153.24;0.00;168153.24;100.00;DATA_GAP
2026-02;Строительство;Общепроизводственные затраты;Благоустройство офиса;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Строительство;Общепроизводственные затраты;Хозтовары и материалы;Расход;;26682.34;0.00;26682.34;100.00;DATA_GAP
2026-02;Строительство;Общепроизводственные затраты;ИТ расходы;Расход;;35754.00;13482.00;22272.00;165.20;DATA_GAP
2026-02;Строительство;Общепроизводственные затраты;Питьевая вода;Расход;;7885.64;0.00;7885.64;100.00;DATA_GAP
2026-02;Строительство;Общепроизводственные затраты;Охрана офиса и пожарная сигнализация;Расход;;32100.00;1720.00;30380.00;1766.28;DATA_GAP
2026-02;Строительство;Общепроизводственные затраты;Курьерские и почтовые;Расход;;17084.19;4145.04;12939.15;312.16;DATA_GAP
2026-02;Строительство;Общепроизводственные затраты;Канцтовары;Расход;;24184.86;0.00;24184.86;100.00;DATA_GAP
2026-02;Строительство;Маркетинговые затраты;Реклама;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Строительство;Маркетинговые затраты;Прочие маркетинговые затраты;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Строительство;Административные затраты;ЗП управленческого персонала;Расход;;1171688.23;444732.50;726955.73;163.46;DATA_GAP
2026-02;Строительство;Административные затраты;Начисления на управленчискую зарплату;Расход;;169709.12;66191.45;103517.67;156.39;DATA_GAP
2026-02;Строительство;Административные затраты;Удержание с зарплаты управленческого персонала;Расход;;187013.38;73995.26;113018.12;152.74;DATA_GAP
2026-02;Строительство;Административные затраты;ЗП РМ;Расход;;240067.18;0.00;240067.18;100.00;DATA_GAP
2026-02;Строительство;Административные затраты;Удержание с зарплаты РМ;Расход;;25827.86;0.00;25827.86;100.00;DATA_GAP
2026-02;Строительство;Административные затраты;Начисления на зарплату PM;Расход;;24154.91;0.00;24154.91;100.00;DATA_GAP
2026-02;Строительство;Административные затраты;Премия управленческого персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Строительство;Административные затраты;Телекомуникационные услуги;Расход;;7555.52;6806.20;749.32;11.01;DATA_GAP
2026-02;Строительство;Административные затраты;Транспортные затраты управленческого персонала;Расход;;105844.31;0.00;105844.31;100.00;DATA_GAP
2026-02;Строительство;Административные затраты;Аренда офиса с коммунальными платежами;Расход;;133120.00;66560.00;66560.00;100.00;DATA_GAP
2026-02;Строительство;Административные затраты;Затраты на коммандировки управленческого персонала;Расход;;36132.72;12211.24;23921.48;195.90;DATA_GAP
2026-02;Строительство;Административные затраты;Юридические услуги;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Строительство;Административные затраты;Услуги;Расход;;62638.82;0.00;62638.82;100.00;DATA_GAP
2026-02;Строительство;Административные затраты;Услуги банков;Расход;;91969.26;212794.83;-120825.57;-56.78;DATA_GAP
2026-02;Строительство;Административные затраты;Затраты на обучение персонала;Расход;;66750.00;0.00;66750.00;100.00;DATA_GAP
2026-02;Строительство;Административные затраты;Затраты по корпоративной культуре;Расход;;20000.00;10000.00;10000.00;100.00;DATA_GAP
2026-02;Строительство;Налоги и сборы;НДС/ Прочие налоги;Расход;;3503246.98;0.00;3503246.98;100.00;DATA_GAP
2026-02;Строительство;Финансовая деятельность;Финансовый доход;Доход;;848001.86;0.00;848001.86;100.00;DATA_GAP
2026-02;Строительство;Финансовая деятельность;Финансовые расходы;Расход;;935124.57;0.00;935124.57;100.00;DATA_GAP
2026-02;Строительство;Финансовая деятельность;Затраты на налог на прибыль;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Строительство;Финансовая деятельность;Дивиденды;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Строительство;Административные затраты;Штраф/ мат помощь;Расход;;10000.00;0.00;10000.00;100.00;DATA_GAP
2026-02;Строительство;Административные затраты;Штраф;Расход;;10000.00;0.00;10000.00;100.00;DATA_GAP
2026-02;Спецтехника;Операционный доход;Выручка от продаж (товаров, работ, услуг);Доход;;1193247.00;0.00;1193247.00;100.00;DATA_GAP
2026-02;Спецтехника;Операционный доход;Доход от прочей операционной деятельности;Доход;;0.00;7823.18;-7823.18;-100.00;DATA_GAP
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);ЗП производственного персонала;Расход;;503328.60;0.00;503328.60;100.00;DATA_GAP
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Удержание с зарплаты производственного персонала;Расход;;74020.90;0.00;74020.90;100.00;DATA_GAP
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Начисления на зарплату производственного персонала;Расход;;65638.40;0.00;65638.40;100.00;DATA_GAP
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Зарплата ИТР;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Удержание с зарплаты ИТР;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Начисления на зарплату ИТР;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);ЗП подсобников;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Оплата за выполненные работы;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Премия производственного персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Услуги сторонних организаций;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Аренда строительного оборудования;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Аренда опалубки;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Арена техники;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Аренда сторонней техники;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Аренда вагончика;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Логистические затраты;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);МШП;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Строительные материалы;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Ремонты;Расход;;399404.81;0.00;399404.81;100.00;DATA_GAP
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Прочие производственные затраты;Расход;;342762.84;0.00;342762.84;100.00;DATA_GAP
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Командировочные производственного персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Аренда квартиры с коммунальными платежами;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Транспортные затраты производственного персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Разрешительная документация;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Себестоимость проданой продукции (переменные производственные затраты);Представительские затраты;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Дополнительные  расходы;Расход от ивест. Деятельности (ОС);Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Общепроизводственные затраты;Благоустройство офиса;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Общепроизводственные затраты;Хозтовары и материалы;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Общепроизводственные затраты;ИТ расходы;Расход;;1123.00;0.00;1123.00;100.00;DATA_GAP
2026-02;Спецтехника;Общепроизводственные затраты;Питьевая вода;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Общепроизводственные затраты;Охрана офиса и пожарная сигнализация;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Общепроизводственные затраты;Курьерские и почтовые;Расход;;0.00;54.25;-54.25;-100.00;DATA_GAP
2026-02;Спецтехника;Общепроизводственные затраты;Канцтовары;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Маркетинговые затраты;Реклама;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Маркетинговые затраты;Прочие маркетинговые затраты;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Административные затраты;ЗП управленческого персонала;Расход;;132825.00;127328.08;5496.92;4.32;DATA_GAP
2026-02;Спецтехника;Административные затраты;Начисления на управленчискую зарплату;Расход;;18616.00;15640.22;2975.78;19.03;DATA_GAP
2026-02;Спецтехника;Административные затраты;Удержание с зарплаты управленческого персонала;Расход;;17257.00;16926.15;330.85;1.95;DATA_GAP
2026-02;Спецтехника;Административные затраты;ЗП РМ;Расход;;10780.00;0.00;10780.00;100.00;DATA_GAP
2026-02;Спецтехника;Административные затраты;Удержание с зарплаты РМ;Расход;;3220.00;0.00;3220.00;100.00;DATA_GAP
2026-02;Спецтехника;Административные затраты;Начисления на зарплату PM;Расход;;5707.00;0.00;5707.00;100.00;DATA_GAP
2026-02;Спецтехника;Административные затраты;Премия управленческого персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Административные затраты;Телекомуникационные услуги;Расход;;174.99;0.00;174.99;100.00;DATA_GAP
2026-02;Спецтехника;Административные затраты;Транспортные затраты управленческого персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Административные затраты;Аренда офиса с коммунальными платежами;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Административные затраты;Затраты на коммандировки управленческого персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Административные затраты;Юридические услуги;Расход;;0.00;31250.00;-31250.00;-100.00;DATA_GAP
2026-02;Спецтехника;Административные затраты;Услуги;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Административные затраты;Услуги банков;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Административные затраты;Затраты на обучение персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Административные затраты;Затраты по корпоративной культуре;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Налоги и сборы;НДС/ Прочие налоги;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Финансовая деятельность;Финансовый доход;Доход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Финансовая деятельность;Финансовые расходы;Расход;;50549.14;0.00;50549.14;100.00;DATA_GAP
2026-02;Спецтехника;Финансовая деятельность;Затраты на налог на прибыль;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Финансовая деятельность;Дивиденды;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;Спецтехника;Административные затраты;Штраф;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Операционный доход;Выручка от продаж (товаров, работ, услуг);Доход;;0.00;125750.01;-125750.01;-100.00;DATA_GAP
2026-02;ЦО;Операционный доход;Доход от прочей операционной деятельности;Доход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);ЗП производственного персонала;Расход;;0.00;152536.50;-152536.50;-100.00;DATA_GAP
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Удержание с зарплаты производственного персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Начисления на зарплату производственного персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Зарплата ИТР;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Удержание с зарплаты ИТР;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Начисления на зарплату ИТР;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);ЗП подсобников;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Оплата за выполненные работы;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Премия производственного персонала;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Услуги сторонних организаций;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Аренда строительного оборудования;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Аренда опалубки;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Арена техники;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Аренда сторонней техники;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Аренда вагончика;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Логистические затраты;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);МШП;Расход;;0.00;0.83;-0.83;-100.00;DATA_GAP
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Строительные материалы;Расход;;0.00;0.00;0.00;0.00;OK
2026-02;ЦО;Себестоимость проданой продукции (переменные производственные затраты);Ремонты;Расход;;0.00;0.00;0.00;0.00;OK
